layer,level,class,id,metric,value,name,type,function_name
1,patch,2,49,contig,0,contiguity index,shape metric,lsm_p_contig
1,patch,2,50,contig,0,contiguity index,shape metric,lsm_p_contig
1,patch,2,51,contig,0.16666666666666666,contiguity index,shape metric,lsm_p_contig
1,patch,2,52,contig,0.16666666666666666,contiguity index,shape metric,lsm_p_contig
1,patch,2,53,contig,0,contiguity index,shape metric,lsm_p_contig
1,patch,2,54,contig,0,contiguity index,shape metric,lsm_p_contig
1,patch,2,55,contig,0,contiguity index,shape metric,lsm_p_contig
1,patch,2,56,contig,0,contiguity index,shape metric,lsm_p_contig
1,patch,2,57,contig,0,contiguity index,shape metric,lsm_p_contig
1,patch,2,58,contig,0,contiguity index,shape metric,lsm_p_contig
1,patch,2,59,contig,0.6226851851851851,contiguity index,shape metric,lsm_p_contig
1,patch,2,60,contig,0.20833333333333334,contiguity index,shape metric,lsm_p_contig
1,patch,2,61,contig,0,contiguity index,shape metric,lsm_p_contig
1,patch,2,62,contig,0.16666666666666666,contiguity index,shape metric,lsm_p_contig
1,patch,2,63,contig,0,contiguity index,shape metric,lsm_p_contig
1,patch,2,64,contig,0.20833333333333334,contiguity index,shape metric,lsm_p_contig
1,patch,4,65,contig,0.3333333333333333,contiguity index,shape metric,lsm_p_contig
1,patch,4,66,contig,0.5,contiguity index,shape metric,lsm_p_contig
1,patch,4,67,contig,0,contiguity index,shape metric,lsm_p_contig
1,patch,4,68,contig,0.8346810422282119,contiguity index,shape metric,lsm_p_contig
1,patch,4,69,contig,0.5256410256410257,contiguity index,shape metric,lsm_p_contig
1,patch,4,70,contig,0,contiguity index,shape metric,lsm_p_contig
1,patch,4,71,contig,0,contiguity index,shape metric,lsm_p_contig
1,patch,4,72,contig,0.3333333333333333,contiguity index,shape metric,lsm_p_contig
1,patch,4,73,contig,0.6419753086419754,contiguity index,shape metric,lsm_p_contig
1,patch,4,74,contig,0.6111111111111112,contiguity index,shape metric,lsm_p_contig
1,patch,4,75,contig,0.6884057971014492,contiguity index,shape metric,lsm_p_contig
1,patch,4,76,contig,0.581140350877193,contiguity index,shape metric,lsm_p_contig
1,patch,4,77,contig,0.6470588235294118,contiguity index,shape metric,lsm_p_contig
1,patch,4,78,contig,0.4583333333333333,contiguity index,shape metric,lsm_p_contig
1,patch,4,79,contig,0,contiguity index,shape metric,lsm_p_contig
1,patch,4,80,contig,0.7393162393162394,contiguity index,shape metric,lsm_p_contig
1,patch,4,81,contig,0.5333333333333333,contiguity index,shape metric,lsm_p_contig
1,patch,4,82,contig,0.5757575757575758,contiguity index,shape metric,lsm_p_contig
1,patch,4,83,contig,0.6439393939393939,contiguity index,shape metric,lsm_p_contig
1,patch,4,84,contig,0.7215980024968789,contiguity index,shape metric,lsm_p_contig
1,patch,4,85,contig,0.7062146892655368,contiguity index,shape metric,lsm_p_contig
1,patch,4,86,contig,0.513888888888889,contiguity index,shape metric,lsm_p_contig
1,patch,4,87,contig,0.08333333333333333,contiguity index,shape metric,lsm_p_contig
1,patch,4,88,contig,0.7290196078431372,contiguity index,shape metric,lsm_p_contig
1,patch,4,89,contig,0.43333333333333335,contiguity index,shape metric,lsm_p_contig
1,patch,4,90,contig,0.3666666666666667,contiguity index,shape metric,lsm_p_contig
1,patch,4,91,contig,0.6257309941520468,contiguity index,shape metric,lsm_p_contig
1,patch,4,92,contig,0.47222222222222227,contiguity index,shape metric,lsm_p_contig
1,patch,4,93,contig,0.8587915818058384,contiguity index,shape metric,lsm_p_contig
1,patch,4,94,contig,0.6969696969696969,contiguity index,shape metric,lsm_p_contig
1,patch,4,95,contig,0,contiguity index,shape metric,lsm_p_contig
1,patch,4,96,contig,0.08333333333333333,contiguity index,shape metric,lsm_p_contig
1,patch,4,97,contig,0.6976190476190477,contiguity index,shape metric,lsm_p_contig
1,patch,4,98,contig,0.8314393939393939,contiguity index,shape metric,lsm_p_contig
1,patch,4,99,contig,0.6696428571428572,contiguity index,shape metric,lsm_p_contig
1,patch,4,100,contig,0.8595698924731182,contiguity index,shape metric,lsm_p_contig
1,patch,4,101,contig,0.5614035087719298,contiguity index,shape metric,lsm_p_contig
1,patch,4,102,contig,0.5875420875420875,contiguity index,shape metric,lsm_p_contig
1,patch,4,103,contig,0.7741935483870969,contiguity index,shape metric,lsm_p_contig
1,patch,4,104,contig,0,contiguity index,shape metric,lsm_p_contig
1,patch,4,105,contig,0.19999999999999998,contiguity index,shape metric,lsm_p_contig
1,patch,4,106,contig,0.3333333333333333,contiguity index,shape metric,lsm_p_contig
1,patch,4,107,contig,0.6757575757575758,contiguity index,shape metric,lsm_p_contig
1,patch,4,108,contig,0,contiguity index,shape metric,lsm_p_contig
1,patch,4,109,contig,0.43333333333333335,contiguity index,shape metric,lsm_p_contig
1,patch,4,110,contig,0,contiguity index,shape metric,lsm_p_contig
1,patch,4,111,contig,0.6028368794326241,contiguity index,shape metric,lsm_p_contig
1,patch,1,1,core,0,core area,core area metric,lsm_p_core
1,patch,1,2,core,0,core area,core area metric,lsm_p_core
1,patch,1,3,core,0,core area,core area metric,lsm_p_core
1,patch,1,4,core,0,core area,core area metric,lsm_p_core
1,patch,1,5,core,0,core area,core area metric,lsm_p_core
1,patch,1,6,core,0,core area,core area metric,lsm_p_core
1,patch,1,7,core,0,core area,core area metric,lsm_p_core
1,patch,1,8,core,0,core area,core area metric,lsm_p_core
1,patch,1,9,core,0,core area,core area metric,lsm_p_core
1,patch,1,10,core,0,core area,core area metric,lsm_p_core
1,patch,1,11,core,0,core area,core area metric,lsm_p_core
1,patch,1,12,core,0,core area,core area metric,lsm_p_core
1,patch,1,13,core,0,core area,core area metric,lsm_p_core
1,patch,1,14,core,0,core area,core area metric,lsm_p_core
1,patch,1,15,core,0.81,core area,core area metric,lsm_p_core
1,patch,1,16,core,0,core area,core area metric,lsm_p_core
1,patch,1,17,core,0,core area,core area metric,lsm_p_core
1,patch,1,18,core,0,core area,core area metric,lsm_p_core
1,patch,1,19,core,0,core area,core area metric,lsm_p_core
1,patch,1,20,core,0,core area,core area metric,lsm_p_core
1,patch,1,21,core,0,core area,core area metric,lsm_p_core
1,patch,1,22,core,0,core area,core area metric,lsm_p_core
1,patch,1,23,core,0,core area,core area metric,lsm_p_core
1,patch,1,24,core,2.16,core area,core area metric,lsm_p_core
1,patch,1,25,core,0.63,core area,core area metric,lsm_p_core
1,patch,1,26,core,0,core area,core area metric,lsm_p_core
1,patch,1,27,core,0,core area,core area metric,lsm_p_core
1,patch,1,28,core,0,core area,core area metric,lsm_p_core
1,patch,2,29,core,655.83,core area,core area metric,lsm_p_core
1,patch,2,30,core,6.57,core area,core area metric,lsm_p_core
1,patch,2,31,core,0,core area,core area metric,lsm_p_core
1,patch,2,32,core,0,core area,core area metric,lsm_p_core
1,patch,2,33,core,0,core area,core area metric,lsm_p_core
1,patch,2,34,core,0,core area,core area metric,lsm_p_core
1,patch,2,35,core,0,core area,core area metric,lsm_p_core
1,patch,2,36,core,0,core area,core area metric,lsm_p_core
1,patch,2,37,core,0,core area,core area metric,lsm_p_core
1,patch,2,38,core,0,core area,core area metric,lsm_p_core
1,patch,2,39,core,0,core area,core area metric,lsm_p_core
1,patch,2,40,core,0,core area,core area metric,lsm_p_core
1,patch,2,41,core,0.09,core area,core area metric,lsm_p_core
1,patch,2,42,core,0,core area,core area metric,lsm_p_core
1,patch,2,43,core,0,core area,core area metric,lsm_p_core
1,patch,2,44,core,0,core area,core area metric,lsm_p_core
1,patch,2,45,core,0,core area,core area metric,lsm_p_core
1,patch,2,46,core,0,core area,core area metric,lsm_p_core
1,patch,2,47,core,0,core area,core area metric,lsm_p_core
1,patch,2,48,core,0,core area,core area metric,lsm_p_core
1,patch,2,49,core,0,core area,core area metric,lsm_p_core
1,patch,2,50,core,0,core area,core area metric,lsm_p_core
1,patch,2,51,core,0,core area,core area metric,lsm_p_core
1,patch,2,52,core,0,core area,core area metric,lsm_p_core
1,patch,2,53,core,0,core area,core area metric,lsm_p_core
1,patch,2,54,core,0,core area,core area metric,lsm_p_core
1,patch,2,55,core,0,core area,core area metric,lsm_p_core
1,patch,2,56,core,0,core area,core area metric,lsm_p_core
1,patch,2,57,core,0,core area,core area metric,lsm_p_core
1,patch,2,58,core,0,core area,core area metric,lsm_p_core
1,patch,2,59,core,2.25,core area,core area metric,lsm_p_core
1,patch,2,60,core,0,core area,core area metric,lsm_p_core
1,patch,2,61,core,0,core area,core area metric,lsm_p_core
1,patch,2,62,core,0,core area,core area metric,lsm_p_core
1,patch,2,63,core,0,core area,core area metric,lsm_p_core
1,patch,2,64,core,0,core area,core area metric,lsm_p_core
1,patch,4,65,core,0,core area,core area metric,lsm_p_core
1,patch,4,66,core,0,core area,core area metric,lsm_p_core
1,patch,4,67,core,0,core area,core area metric,lsm_p_core
1,patch,4,68,core,20.61,core area,core area metric,lsm_p_core
1,patch,4,69,core,0,core area,core area metric,lsm_p_core
1,patch,4,70,core,0,core area,core area metric,lsm_p_core
1,patch,4,71,core,0,core area,core area metric,lsm_p_core
1,patch,4,72,core,0.09,core area,core area metric,lsm_p_core
1,patch,4,73,core,2.07,core area,core area metric,lsm_p_core
1,patch,4,74,core,0.81,core area,core area metric,lsm_p_core
1,patch,4,75,core,0.72,core area,core area metric,lsm_p_core
1,patch,4,76,core,1.17,core area,core area metric,lsm_p_core
1,patch,4,77,core,0.45,core area,core area metric,lsm_p_core
1,patch,4,78,core,0,core area,core area metric,lsm_p_core
1,patch,4,79,core,0,core area,core area metric,lsm_p_core
1,patch,4,80,core,1.44,core area,core area metric,lsm_p_core
1,patch,4,81,core,0.09,core area,core area metric,lsm_p_core
1,patch,4,82,core,0.09,core area,core area metric,lsm_p_core
1,patch,4,83,core,0.99,core area,core area metric,lsm_p_core
1,patch,4,84,core,8.91,core area,core area metric,lsm_p_core
1,patch,4,85,core,3.6,core area,core area metric,lsm_p_core
1,patch,4,86,core,0.09,core area,core area metric,lsm_p_core
1,patch,4,87,core,0,core area,core area metric,lsm_p_core
1,patch,4,88,core,15.3,core area,core area metric,lsm_p_core
1,patch,4,89,core,0,core area,core area metric,lsm_p_core
1,patch,4,90,core,0,core area,core area metric,lsm_p_core
1,patch,4,91,core,1.26,core area,core area metric,lsm_p_core
1,patch,4,92,core,0.09,core area,core area metric,lsm_p_core
1,patch,4,93,core,29.34,core area,core area metric,lsm_p_core
1,patch,4,94,core,0.72,core area,core area metric,lsm_p_core
1,patch,4,95,core,0,core area,core area metric,lsm_p_core
1,patch,4,96,core,0,core area,core area metric,lsm_p_core
1,patch,4,97,core,2.16,core area,core area metric,lsm_p_core
1,patch,4,98,core,15.12,core area,core area metric,lsm_p_core
1,patch,4,99,core,1.53,core area,core area metric,lsm_p_core
1,patch,4,100,core,45,core area,core area metric,lsm_p_core
1,patch,4,101,core,0.27,core area,core area metric,lsm_p_core
1,patch,4,102,core,1.26,core area,core area metric,lsm_p_core
1,patch,4,103,core,20.88,core area,core area metric,lsm_p_core
1,patch,4,104,core,0,core area,core area metric,lsm_p_core
1,patch,4,105,core,0,core area,core area metric,lsm_p_core
1,patch,4,106,core,0,core area,core area metric,lsm_p_core
1,patch,4,107,core,1.53,core area,core area metric,lsm_p_core
1,patch,4,108,core,0,core area,core area metric,lsm_p_core
1,patch,4,109,core,0,core area,core area metric,lsm_p_core
1,patch,4,110,core,0,core area,core area metric,lsm_p_core
1,patch,4,111,core,0.9,core area,core area metric,lsm_p_core
1,patch,1,1,enn,366.1966684720111,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,1,2,enn,400.24992192379,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,1,3,enn,513.5172830587107,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,1,4,enn,323.10988842807024,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,1,5,enn,323.10988842807024,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,1,6,enn,241.8677324489565,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,1,7,enn,241.8677324489565,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,1,8,enn,674.1661516273269,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,1,9,enn,67.08203932499369,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,1,10,enn,67.08203932499369,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,1,11,enn,60,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,1,12,enn,60,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,1,13,enn,192.09372712298546,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,1,14,enn,67.08203932499369,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,1,15,enn,432.6661530556787,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,1,16,enn,192.09372712298546,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,1,17,enn,324.49961479175903,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,1,18,enn,67.08203932499369,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,1,19,enn,67.08203932499369,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,1,20,enn,324.49961479175903,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,1,21,enn,67.08203932499369,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,1,22,enn,123.69316876852982,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,1,23,enn,150,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,1,24,enn,108.16653826391968,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,1,25,enn,108.16653826391968,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,1,26,enn,480.9365862564419,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,1,27,enn,480.9365862564419,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,1,28,enn,360,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,2,29,enn,60,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,2,30,enn,67.08203932499369,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,2,31,enn,67.08203932499369,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,2,32,enn,60,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,2,33,enn,84.8528137423857,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,2,34,enn,60,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,2,35,enn,67.08203932499369,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,2,36,enn,60,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,2,37,enn,60,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,2,38,enn,84.8528137423857,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,2,39,enn,108.16653826391968,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,2,40,enn,60,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,2,41,enn,60,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,2,42,enn,67.08203932499369,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,2,43,enn,90,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,2,44,enn,90,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,2,45,enn,60,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,2,46,enn,84.8528137423857,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,2,47,enn,60,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,2,48,enn,84.8528137423857,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,2,49,enn,94.86832980505137,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,2,50,enn,60,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,2,51,enn,60,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,2,52,enn,94.86832980505137,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,2,53,enn,60,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,2,54,enn,84.8528137423857,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,2,55,enn,108.16653826391968,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
1,patch,2,56,enn,67.08203932499369,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
